,graph_name,noBranchingapc,BranchingAPC,pythonBranchingAPC,noBranching_time,BranchingAPC_time,pythonBranching_time,noBranchingFirstHalfTime,noBranchingMathTime,(no)longest for getrgf,(no)longest time,noBranchingCase,noBranchingGamma,BranchingFirstHalfTime,BranchingMathTime,longest for getrgf,longest time,case,gamma,pythonBranchingMathTime,pythonBranchingFirstHalfTime,(python)longest for getrgf,(python)longest time,pythonBranchingCase,pythonBranchingGamma
52,matrix_chain_order_.matrixChainOrder,0.0692422378637588*1.29707968347547**n,0.00100007729376971*2.48119430409202**n,0.0692422378637588*1.29707968347547**n,2.748551607131958,1.1609971523284912,3.422434568405152,1.6856229305267334,0.09918642044067383,gammaTime,1.679,1.0,-T0 + x**2*(2*x**12 + x**11 - x**7)/(x**19 + x**18 - 3*x**16 - 3*x**15 - 3*x**14 + 2*x**13 + 3*x**12 + 9*x**11 + 2*x**10 - 9*x**8 - 3*x**7 - 3*x**6 + 3*x**5 + x**4 + 3*x**3 - 1),0.7723720073699951,0.07499480247497559,gammaTime,0.77,1.0,(-T0*(-2*x**6 + 8*x**5 - 10*x**4 + x**3 + 7*x**2 - 5*x + 1) + x**6*(-x**2 - 2*x + 1))/(-2*x**6 + 8*x**5 - 10*x**4 + x**3 + 7*x**2 - 5*x + 1),0.08541440963745117,2.343490600585937,gammaTime,2.336,1.0,-T0 + x**2*(2*x**12 + x**11 - x**7)/(x**19 + x**18 - 3*x**16 - 3*x**15 - 3*x**14 + 2*x**13 + 3*x**12 + 9*x**11 + 2*x**10 - 9*x**8 - 3*x**7 - 3*x**6 + 3*x**5 + x**4 + 3*x**3 - 1)
53,armstrong_number_.isArmstrong,1.34590019263237**n,1.51571656651026**n,1.34590019263237**n,129.63086700439453,42.72968077659607,133.09742712974548,0.6685445308685303,case 2,realnrootsTime,65.706,2.0,-T0*(T0*(x**2 - 1)*(T0*(x**2 - 1) + 2*x**8) - x**2*(T0**2*x**3*(x**2 - 1)**2 + 2*(T0*(x**2 - 1) + 2*x**8)**2))/(T0**2*(x**2 - 1)**2 - x**2*(T0**2*x**3*(x**2 - 1)**2 + 2*(T0*(x**2 - 1) + 2*x**8)**2)),0.6164672374725342,case 2,realnrootsTime,21.646,2.0,-T0*(T0*(x - 1)*(T0*(x - 1) + 2*x**6) - x*(T0**2*x**3*(x - 1)**2 + 2*(T0*(x - 1) + 2*x**6)**2))/(T0**2*(x - 1)**2 - x*(T0**2*x**3*(x - 1)**2 + 2*(T0*(x - 1) + 2*x**6)**2)),case 2,0.6684927940368652,realnrootsTime,67.623,2.0,-T0*(T0*(x**2 - 1)*(T0*(x**2 - 1) + 2*x**8) - x**2*(T0**2*x**3*(x**2 - 1)**2 + 2*(T0*(x**2 - 1) + 2*x**8)**2))/(T0**2*(x**2 - 1)**2 - x**2*(T0**2*x**3*(x**2 - 1)**2 + 2*(T0*(x**2 - 1) + 2*x**8)**2))
54,cantor_set_.main,0.246368042775306*1.22920767830819**n,0.568647169442803*1.32471795724475**n,0.246368042775306*1.22920767830819**n,2.3174543380737305,1.0974974632263184,2.384211540222168,1.533897876739502,0.12097406387329102,gammaTime,1.527,1.0,(-T0*(x**5 - 1)*(x**9 - (x**2 - 1)*(x**3 - 1)) + 2*x**5*(-x**10*(x + 1)*(x**3 - 1) + (x**5 - 1)*(x**11 + x**10 + x**9 - (x**2 - 1)*(x**3 - 1)*(x**2 + x + 1))))/((x**5 - 1)*(x**9 - (x**2 - 1)*(x**3 - 1))),0.6607487201690674,0.11955428123474121,gammaTime,0.656,1.0,(-T0*(x**7 - (x - 1)*(x**3 - 1)) + 2*x**3*(x**7 - 3*(x - 1)*(x**3 - 1)))/(x**7 - (x - 1)*(x**3 - 1)),0.10822010040283203,1.568462610244751,gammaTime,1.562,1.0,(-T0*(x**5 - 1)*(x**9 - (x**2 - 1)*(x**3 - 1)) + 2*x**5*(-x**10*(x + 1)*(x**3 - 1) + (x**5 - 1)*(x**11 + x**10 + x**9 - (x**2 - 1)*(x**3 - 1)*(x**2 + x + 1))))/((x**5 - 1)*(x**9 - (x**2 - 1)*(x**3 - 1)))
55,cartesian_to_polar_.to_polar,108.0*1.0**n,108.0*1.0**n,108.0*1.0**n,0.7629647254943848,0.172947883605957,0.7546625137329102,0.5947494506835938,0.03457784652709961,gammaTime,0.586,1.0,-T0 + x**5*(4*x**17 + 14*x**16 + 18*x**15 + 14*x**14 + 13*x**13 + 11*x**12 + 8*x**11 + 5*x**10 + x**9 + 3*x**8 + 5*x**7 + x**5 + 6*x**4 + 2*x**3 + 2*x + 1),0.1058051586151123,0.016856908798217773,gammaTime,0.103,1.0,-T0 + 12*x**3*(x*(x*(6*x + 1) + 1) + 1),0.032340049743652344,0.5867006778717041,gammaTime,0.578,1.0,-T0 + x**5*(4*x**17 + 14*x**16 + 18*x**15 + 14*x**14 + 13*x**13 + 11*x**12 + 8*x**11 + 5*x**10 + x**9 + 3*x**8 + 5*x**7 + x**5 + 6*x**4 + 2*x**3 + 2*x + 1)
56,catalan_.main,0.00617283950617284*1.0**n*n**3,0.166666666666667*1.0**n*n**3,0.00617283950617284*1.0**n*n**3,0.281566858291626,0.2139487266540527,0.2784113883972168,0.1717448234558105,0.032360076904296875,gammaTime,0.169,1.0,-T0 - x**12/(x**3 - 1)**3,0.1416213512420654,0.009869813919067383,gammaTime,0.14,1.0,-T0 - x**11/(x - 1)**3,0.029598474502563477,0.1746280193328857,gammaTime,0.172,1.0,-T0 - x**12/(x**3 - 1)**3
57,collatz_.main,1.0*1.18920711500272**n,0.5**(1 - n),1.0*1.18920711500272**n,0.3174021244049072,0.1993675231933593,0.3605351448059082,0.2230026721954345,0.029909610748291016,gammaTime,0.219,1.0,(-2*T0*x**4 + T0 - 2*x**5)/(2*x**4 - 1),0.1064090728759765,0.016763925552368164,gammaTime,0.105,1.0,(-2*T0*x + T0 - 2*x**3)/(2*x - 1),0.026955366134643555,0.2665200233459472,gammaTime,0.264,1.0,(-2*T0*x**4 + T0 - 2*x**5)/(2*x**4 - 1)
58,euclidean_algorithm_extended_.extended_euclidean_algorithm,0.142857142857143*1.0**n*n,0.2*1.0**n*n,0.142857142857143*1.0**n*n,0.5617032051086426,0.2542402744293213,0.5255217552185059,0.3673152923583984,0.06352400779724121,gammaTime,0.363,1.0,(-T0*x**14 + T0 - x**5 - x**4)/(x**14 - 1),0.1386120319366455,0.035904645919799805,gammaTime,0.136,1.0,(-T0*x**10 + T0 - 2*x**3)/(x**10 - 1),0.06121063232421875,0.3376290798187256,gammaTime,0.334,1.0,(-T0*x**14 + T0 - x**5 - x**4)/(x**14 - 1)
59,factorial_.main,0.135387609239746*1.26655954340542**n,0.100866759022179*1.75487766624669**n,0.135387609239746*1.26655954340542**n,1.180917263031006,0.6508331298828125,1.1805641651153564,0.828035831451416,0.05190277099609375,gammaTime,0.822,1.0,(-T0*(x**7 - x**5 + x**3 + x**2 - 1) + x**3*(x**7 + x**6 - x**5 - x**4 + x**3 + x**2 - 1))/(x**7 - x**5 + x**3 + x**2 - 1),0.3662214279174804,0.03796815872192383,gammaTime,0.364,1.0,(-T0*(x**3 - x**2 + 2*x - 1) + x**2*(2*x**3 - 2*x**2 + 2*x - 1))/(x**3 - x**2 + 2*x - 1),0.05163264274597168,0.7538695335388184,gammaTime,0.748,1.0,(-T0*(x**7 - x**5 + x**3 + x**2 - 1) + x**3*(x**7 + x**6 - x**5 - x**4 + x**3 + x**2 - 1))/(x**7 - x**5 + x**3 + x**2 - 1)
60,factorial_large_number_.main,0.0393544238328279*1.2626039468039**n,0.000187155504746583*2.03119973220211**n,0.0393544238328279*1.2626039468039**n,2.197723865509033,1.423114538192749,2.228605031967163,1.4805853366851809,0.09295034408569336,gammaTime,1.472,1.0,(-T0*(-x**11 + x**8 + (x**3 - 1)*(2*x**9*(x**3 + 1) - 2*x**5 - x**4*(x**3 + 1) + 1)) + 2*x**13*(-2*x**9*(x**3 + 1) + 2*x**5 + x**4*(x**3 + 1) - 1))/(-x**11 + x**8 + (x**3 - 1)*(2*x**9*(x**3 + 1) - 2*x**5 - x**4*(x**3 + 1) + 1)),0.9190177917480468,0.04349255561828613,gammaTime,0.913,1.0,(-T0*(-x**7 + x**6 + (x - 1)*(2*x**5*(x**2 + 1) - x**4*(x**2 + 1) - 2*x + 1)) + 2*x**9*(-2*x**5*(x**2 + 1) + x**4*(x**2 + 1) + 2*x - 1))/(-x**7 + x**6 + (x - 1)*(2*x**5*(x**2 + 1) - x**4*(x**2 + 1) - 2*x + 1)),0.09375214576721191,1.4804654121398926,gammaTime,1.472,1.0,(-T0*(-x**11 + x**8 + (x**3 - 1)*(2*x**9*(x**3 + 1) - 2*x**5 - x**4*(x**3 + 1) + 1)) + 2*x**13*(-2*x**9*(x**3 + 1) + 2*x**5 + x**4*(x**3 + 1) - 1))/(-x**11 + x**8 + (x**3 - 1)*(2*x**9*(x**3 + 1) - 2*x**5 - x**4*(x**3 + 1) + 1))
61,factorial_trailing_zeroes_.main,0.25*1.0**n*n,1.0**(n + 1)*n,0.25*1.0**n*n,0.1964399814605713,0.1536276340484619,0.1950092315673828,0.1244688034057617,0.009347677230834961,gammaTime,0.122,1.0,(-T0*x**4 + T0 - x**4)/(x**4 - 1),0.087270975112915,0.011226415634155273,gammaTime,0.086,1.0,(-T0*x + T0 - x**3)/(x - 1),0.009708642959594727,0.1215291023254394,gammaTime,0.119,1.0,(-T0*x**4 + T0 - x**4)/(x**4 - 1)
62,fibonacci_.fib,1.34276985357042**n,1.64375182951721**n,1.34276985357042**n,0.1239700317382812,0.0516676902770996,0.1283769607543945,0.0898869037628173,case 2,gammaTime,0.087,2.0,-T0 + x**2*(x**2*(x*(T0**2 + 1) + 1) + 1),0.0404095649719238,case 2,gammaTime,0.039,2.0,-T0 + x**2*(T0**2*x + 3),case 2,0.0912542343139648,gammaTime,0.089,2.0,-T0 + x**2*(x**2*(x*(T0**2 + 1) + 1) + 1)
63,fibonacci_dp_.fib,0.333333333333333*1.0**n*n,1.0**(n + 1)*n,0.333333333333333*1.0**n*n,0.2768023014068603,0.1200649738311767,0.2558996677398681,0.1656835079193115,0.020137548446655273,gammaTime,0.164,1.0,(-T0*x**3 + T0 + x**5 - x**4 - x**2)/(x**3 - 1),0.0593254566192626,0.00680088996887207,gammaTime,0.058,1.0,(-T0*x + T0 - x**2)/(x - 1),0.020843982696533203,0.14385986328125,gammaTime,0.142,1.0,(-T0*x**3 + T0 + x**5 - x**4 - x**2)/(x**3 - 1)
64,fibonacci_fast_.fib,0.529179712232089*1.28854058617506**n,0.666666666666667*1.5874010519682**n,0.529179712232089*1.28854058617506**n,0.4216916561126709,0.1669778823852539,0.3447062969207763,0.1315243244171142,0.09850502014160156,genFuncTime,0.157,1.0,-T0 + x**4*(x + 1)*(2*T0*x + 1),0.039626121520996,0.05303835868835449,genFuncTime,0.061,1.0,-T0 + x**2*(4*T0*x + 2),0.028269290924072266,0.1350300312042236,genFuncTime,0.146,1.0,-T0 + x**4*(x + 1)*(2*T0*x + 1)
65,fibonacci_formula_.fib,1.0**(n + 1),1.0**(n + 1),1.0**(n + 1),0.0396084785461425,0.0291221141815185,0.0368001461029052,0.0183846950531005,0.009012222290039062,gammaTime,0.016,1.0,-T0 + x**3,0.0111875534057617,0.007033348083496094,gammaTime,0.01,1.0,-T0 + x**2,0.00894927978515625,0.0161054134368896,gammaTime,0.015,1.0,-T0 + x**3
66,gcd_.GCD,0.333333333333333*1.0**n*n,0.333333333333333*1.0**n*n,0.333333333333333*1.0**n*n,0.1071960926055908,0.168238878250122,0.1078968048095703,0.0381140708923339,0.007285118103027344,genFuncTime,0.056,1.0,-T0 + x**3*(T0 + 1),0.0351178646087646,0.015292882919311523,genFuncTime,0.111,1.0,-T0 + x**2*(T0*x + 1),0.007926702499389648,0.0390181541442871,genFuncTime,0.055,1.0,-T0 + x**3*(T0 + 1)
67,is_armstrong_.main,1.0**(n + 1)*n,2.0*1.0**n*n,1.0**(n + 1)*n,0.2068784236907959,0.1675000190734863,0.202031135559082,0.1283609867095947,0.011964082717895508,gammaTime,0.126,1.0,(-T0*x**2 + T0 - 2*x**5)/(x**2 - 1),0.0910384654998779,0.007100820541381836,gammaTime,0.09,1.0,(-T0*x + T0 - 2*x**3)/(x - 1),0.010541677474975586,0.1270828247070312,gammaTime,0.125,1.0,(-T0*x**2 + T0 - 2*x**5)/(x**2 - 1)
68,large_factorials_.main,0.0674014912557928*1.31088904491452**n,0.00954812345704098*2.21773607613134**n,0.0674014912557928*1.31088904491452**n,2.543705701828003,1.178368330001831,2.719045400619507,1.7765440940856934,0.08189558982849121,gammaTime,1.77,1.0,(-T0*(x**13 + x**12 + x**11 + x**10 - x**9 - 3*x**8 - 2*x**7 - x**6 + 2*x**5 + x**4 + 2*x**3 - 1) + x**3*(x**13 + x**12 + x**11 - x**9 - 3*x**8 - 2*x**7 - x**6 + 2*x**5 + x**4 + 2*x**3 - 1))/(x**13 + x**12 + x**11 + x**10 - x**9 - 3*x**8 - 2*x**7 - x**6 + 2*x**5 + x**4 + 2*x**3 - 1),0.8061587810516357,0.04297447204589844,gammaTime,0.803,1.0,(-T0*(x**5 + 2*x**4 - x**3 - 4*x**2 + 4*x - 1) + x**3*(2*x**4 - x**3 - 4*x**2 + 4*x - 1))/(x**5 + 2*x**4 - x**3 - 4*x**2 + 4*x - 1),0.08527016639709473,1.8314902782440183,gammaTime,1.825,1.0,(-T0*(x**13 + x**12 + x**11 + x**10 - x**9 - 3*x**8 - 2*x**7 - x**6 + 2*x**5 + x**4 + 2*x**3 - 1) + x**3*(x**13 + x**12 + x**11 - x**9 - 3*x**8 - 2*x**7 - x**6 + 2*x**5 + x**4 + 2*x**3 - 1))/(x**13 + x**12 + x**11 + x**10 - x**9 - 3*x**8 - 2*x**7 - x**6 + 2*x**5 + x**4 + 2*x**3 - 1)
69,lcm_.lcm,0.333333333333333*1.0**n*n,0.333333333333333*1.0**n*n,0.333333333333333*1.0**n*n,0.162656545639038,0.144221544265747,0.1523220539093017,0.0806953907012939,0.01031041145324707,gammaTime,0.078,1.0,-T0 + x**3*(T0 + x**3),0.0704212188720703,0.011874914169311523,gammaTime,0.069,1.0,-T0 + x**3*(T0 + x),0.010034799575805664,0.0786657333374023,gammaTime,0.076,1.0,-T0 + x**3*(T0 + x**3)
70,lerp_.main,0.166666666666667*1.0**n*n,0.25*1.0**n*n,0.166666666666667*1.0**n*n,0.2497494220733642,0.2088358402252197,0.2432811260223388,0.1496546268463134,0.02629542350769043,gammaTime,0.147,1.0,(-T0*x**6 + T0 - x**3)/(x**6 - 1),0.1379625797271728,0.008809804916381836,gammaTime,0.136,1.0,(-T0*x**4 + T0 - x**3)/(x**4 - 1),0.02431797981262207,0.1413319110870361,gammaTime,0.139,1.0,(-T0*x**6 + T0 - x**3)/(x**6 - 1)
71,palindrome_.isPalindrome,0.5*1.0**n*n,1.0**(n + 1)*n,0.5*1.0**n*n,0.163658857345581,0.1487488746643066,0.1725358963012695,0.0975773334503173,0.007123708724975586,gammaTime,0.096,1.0,(-T0*x**2 + T0 - x**3)/(x**2 - 1),0.0869843959808349,0.009099245071411133,gammaTime,0.086,1.0,(-T0*x + T0 - x**3)/(x - 1),0.007030010223388672,0.0934145450592041,gammaTime,0.092,1.0,(-T0*x**2 + T0 - x**3)/(x**2 - 1)
72,prime_.isPrime,0.5*1.0**n*n,2.0*1.0**n*n,0.5*1.0**n*n,0.7783982753753662,0.2114303112030029,0.6260316371917725,0.6072900295257568,0.01964545249938965,gammaTime,0.604,1.0,(-T0*(x**3 - x**2 + x - 1) + x**3*(x**5 - x**4 + x**3 - x**2 - 1))/(x**3 - x**2 + x - 1),0.1109364032745361,0.009437799453735352,gammaTime,0.109,1.0,(-T0*(x - 1) + x**2*(x - 3))/(x - 1),0.018246173858642578,0.4639513492584228,gammaTime,0.461,1.0,(-T0*(x**3 - x**2 + x - 1) + x**3*(x**5 - x**4 + x**3 - x**2 - 1))/(x**3 - x**2 + x - 1)
73,prime_factoriziation_.int_fact,0.0487628347895028*1.32968650903901**n,0.187499290672309*1.93283871112598**n,0.0487628347895028*1.32968650903901**n,2.7820799350738525,1.2541370391845703,2.328751564025879,2.2271084785461426,0.06986355781555176,gammaTime,2.218,1.0,(-T0*x**9 - T0*x**8 - T0*x**6 - 2*T0*x**4 + T0 - x**20 - x**19 - x**17 + x**14 + x**13 + x**12 + x**11 + 4*x**10 + 3*x**8 + x**6 - x**4 - x**2)/(x**9 + x**8 + x**6 + 2*x**4 - 1),0.8127272129058838,0.06460690498352051,gammaTime,0.809,1.0,(-T0*(3*x**4 + x**2 + x - 1) + x**2*(-3*x**5 + 9*x**4 + x**2 + 3*x - 3))/(3*x**4 + x**2 + x - 1),0.06880450248718262,1.8278043270111084,gammaTime,1.819,1.0,(-T0*x**9 - T0*x**8 - T0*x**6 - 2*T0*x**4 + T0 - x**20 - x**19 - x**17 + x**14 + x**13 + x**12 + x**11 + 4*x**10 + 3*x**8 + x**6 - x**4 - x**2)/(x**9 + x**8 + x**6 + 2*x**4 - 1)
74,prime_sieve_.prime,0.591228844028448*1.22074408460576**n,0.125*2.0**n,0.591228844028448*1.22074408460576**n,0.6453959941864014,0.2718863487243652,0.6373891830444336,0.4313499927520752,0.03799033164978027,gammaTime,0.427,1.0,(-T0*(x**4 + x**3 - 1) - x**5)/(x**4 + x**3 - 1),0.1906900405883789,0.008138418197631836,gammaTime,0.189,1.0,(-2*T0*x + T0 - x**4)/(2*x - 1),0.04279613494873047,0.4210414886474609,gammaTime,0.417,1.0,(-T0*(x**4 + x**3 - 1) - x**5)/(x**4 + x**3 - 1)
75,strong_number_.isStrong,0.26623006591658*1.22074408460576**n,0.170820393249937*1.61803398874989**n,0.26623006591658*1.22074408460576**n,0.7190835475921631,0.3791096210479736,0.62148118019104,0.3911502361297607,0.041350603103637695,gammaTime,0.388,1.0,(-T0*(x**4 + x**3 - 1) + x**3*(x**5 + x**4 + x**3 - x**2 - 1))/(x**4 + x**3 - 1),0.1755847930908203,0.016680479049682617,genFuncTime,0.18,1.0,(-T0*(x**2 + x - 1) + x**2*(2*x**2 - 1))/(x**2 + x - 1),0.0400238037109375,0.3739252090454101,gammaTime,0.371,1.0,(-T0*(x**4 + x**3 - 1) + x**3*(x**5 + x**4 + x**3 - x**2 - 1))/(x**4 + x**3 - 1)
76,even_odd_f2f_.is_even,0.333333333333333*1.0**n*n,0.333333333333333*1.0**n*n,0.333333333333333*1.0**n*n,0.1639027595520019,0.1649067401885986,0.1769473552703857,0.0801103115081787,0.010928153991699219,gammaTime,0.078,1.0,-T0 + x**3*(x**3*(T0 + 1) + 1),0.0790143013000488,0.011362552642822266,gammaTime,0.077,1.0,T0*x**6 - T0 + x**5 + x**2,0.011204719543457031,0.0842666625976562,gammaTime,0.082,1.0,-T0 + x**3*(x**3*(T0 + 1) + 1)
77,palindrome_recursive_.palindrome_r,0.5*1.0**n*n,0.666666666666667*1.0**n*n,0.5*1.0**n*n,0.1359162330627441,0.0968446731567382,0.1343257427215576,0.0594871044158935,0.009857654571533203,genFuncTime,0.062,1.0,-T0 + x**3*(x*(T0 + 1) + 1),0.0331940650939941,0.008406400680541992,genFuncTime,0.05,1.0,-T0 + x**2*(T0*x + 2),0.009559392929077148,0.0596520900726318,genFuncTime,0.06,1.0,-T0 + x**3*(x*(T0 + 1) + 1)
78,partition_f2f_.partition,0.723606797749937*1.12783848556168**n,0.396650638159203*1.38027756909761**n,0.723606797749937*1.12783848556168**n,0.4654855728149414,0.4032528400421142,0.4851527214050293,0.2002568244934082,0.06331729888916016,gammaTime,0.196,1.0,(-T0*(x**8 + x**4 - 1) - x**6)/(x**8 + x**4 - 1),0.1482965946197509,0.04114365577697754,genFuncTime,0.173,1.0,(-T0*(x**4 + x - 1) - x**5)/(x**4 + x - 1),0.08542513847351074,0.2034783363342285,gammaTime,0.201,1.0,(-T0*(x**8 + x**4 - 1) - x**6)/(x**8 + x**4 - 1)
